12-09-2018 15:35:08,F,1,0,488,
12-09-2018 15:35:16,P,1,0,272,
12-09-2018 15:35:16,P,1,1,235,
12-09-2018 15:35:16,P,1,2,248,
12-09-2018 15:35:23,F,2,0,373,
12-09-2018 15:35:48,F,1,0,495,
12-09-2018 15:35:55,P,1,0,272,
12-09-2018 15:35:55,P,1,1,235,
12-09-2018 15:35:55,P,1,2,248,
12-09-2018 15:36:02,F,2,0,379,
